Data ID,Classification,Confidence Score,Detailed Justification
D12,SPAM,0.75,"Rule 15: Poor sender reputation. Sender_domain_reputation_score=0.0003 < 0.10 with no confirmed threats and high spam patterns. Authentication failures (SPF fail) and SSL self-signed support spam classification. No high-risk request types or specific targeting detected."
D13,NO ACTION,0.80,"Rule 21: False positive indicators. All behavioral scores < 0.05 (very low across all threats) with good sender_domain_reputation_score=0.41. Despite minor authentication issues (SPF softfail, DKIM policy), very low threat scores and good reputation override technical issues indicating legitimate email."
D14,NO ACTION,0.80,"Rule 21: False positive indicators. Request_type='link_click' with all behavioral scores < 0.05 and good SSL certificate (valid). Despite authentication issues (SPF fail, DKIM none), extremely low threat scores across all metrics and clean profile indicate legitimate email."
D15,WARNING,0.70,"Rule 9: Mixed threat signals. Max_exfiltration_behavior_score=0.906 (>0.70) WITHOUT confirmed threats equals WARNING per Rule 3 note. Authentication failures (DKIM fail, DMARC fail) with good sender reputation (0.83) but high behavioral scores without malware confirmation require user verification."
D16,WARNING,0.75,"Rule 10: Suspicious financial requests. Request_type='invoice_payment' (high-risk financial per risk levels) with authentication issues (DKIM fail). Mixed authentication results (SPF pass, DKIM fail) - some pass but not all. Behavioral scores moderate, no confirmed malware. Financial request requires verification."
D17,WARNING,0.65,"Rule 11: Authentication inconsistencies. Mixed authentication results (SPF pass, DKIM fail, DMARC fail) - some pass, some fail pattern with moderate behavioral scores. No confirmed malware but authentication inconsistencies with behavioral concerns (max_behavioral_sandbox_score=0.24) require verification."
D18,NO ACTION,0.85,"Rule 20: Legitimate business email. Request_type='meeting_request' with good sender reputation (0.57) and authentication (SPF pass). Very low threat scores across all behavioral metrics. No confirmed threats, clean security profile. Meeting request with legitimate patterns requires no action."
D19,MALICIOUS,0.90,"Rule 2: Confirmed malware detection. Total_components_detected_malicious=3 > 0 with any_active_x_objects_detected=1 triggers automatic MALICIOUS classification. Request_type='invoice_verification' with confirmed malicious components. Good authentication (SPF pass, DMARC pass) overridden by confirmed threats requiring immediate blocking."
D20,WARNING,0.70,"Rule 12: Infrastructure concerns. SSL_validity_status='mismatch' WITHOUT confirmed threats creates infrastructure concern. Poor sender_domain_reputation_score=0.002 with authentication failure (SPF fail) but content_spam_score=0.22 < 0.60 doesn't meet spam thresholds. Infrastructure concerns require user verification."
D21,MALICIOUS,0.95,"Rules 2 & 6: Confirmed malware + Financial fraud. Total_components_detected_malicious=1 > 0 triggers Rule 2. Additionally, request_type='gift_card_request' + authentication failures (SPF fail) triggers Rule 6. Both rules confirm MALICIOUS classification. Expired SSL and financial fraud pattern requiring immediate blocking."
D22,NO ACTION,0.90,"Rule 19: Clean security profile. DMARC_enforced=1 with good authentication (SPF pass, DKIM pass) and all malicious indicators=0. Very low threat scores across all behavioral metrics. Request_type='none', no confirmed threats. Strong security indicators with clean profile require no action."
D23,MALICIOUS,0.95,"Rule 2: Confirmed malware detection. Total_yara_match_count=7 > 0 with request_type='credential_request' (high-risk per risk levels) and url_shortener_detected=1. Authentication failures (SPF fail, DMARC fail) support classification. YARA matches indicate known malware patterns requiring immediate blocking."
D24,MALICIOUS,0.90,"Rule 4: Executable threats with high scores. Has_executable_attachment=1 AND max_exfiltration_behavior_score=0.575 > 0.50 AND authentication failures (SPF fail, DKIM fail) triggers MALICIOUS classification. Is_high_risk_role_targeted=1 adds targeting concern. Executable with high behavioral scores requires immediate blocking."
D25,MALICIOUS,0.95,"Rule 1: Known threat indicators. Final_url_known_malicious=1 automatically triggers MALICIOUS classification regardless of other signals. Request_type='meeting_request' with known malicious URL destination overrides all other factors. SSL self-signed and authentication issues support but not required for classification."
D26,WARNING,0.70,"Rule 12: Infrastructure concerns. SSL_validity_status='mismatch' WITHOUT confirmed threats creates infrastructure concern. Multiple authentication failures (DKIM fail, DMARC fail) but content_spam_score=0.003 < 0.60 doesn't meet Rule 17 spam threshold. Infrastructure and authentication concerns require user verification."
D27,NO ACTION,0.80,"Rule 20: Legitimate business email. Request_type='none' with good authentication (SPF pass) and very low threat scores. No confirmed malware, clean behavioral profile. Despite minor SSL mismatch, overall clean profile with good authentication indicates legitimate business communication requiring no action."
D28,NO ACTION,0.85,"Rule 20: Legitimate business email. Request_type='link_click' with good authentication (SPF pass, DKIM policy) and very low behavioral scores. Marketing_keywords_detected=1 indicates legitimate marketing content. Clean security profile with no threats detected requires no action."
D29,MALICIOUS,0.95,"Rule 2: Confirmed malware detection. Total_components_detected_malicious=1 > 0 with request_type='document_download' and very high max_amsi_suspicion_score=0.78. Authentication failures (SPF fail, DKIM policy) support classification. Confirmed malicious components with document download request require immediate blocking."
D30,MALICIOUS,0.95,"Rule 3: High-confidence behavioral threats. Max_exfiltration_behavior_score=0.886 > 0.70 AND total_ioc_count=2 > 0 (confirmed IOCs qualify as confirmed malicious components/IOCs) triggers MALICIOUS classification. Good authentication (SPF pass, DKIM pass) overridden by high behavioral scores with confirmed IOC detections."
